setting_1,setting_2,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,s_2_rolling_mean,s_3_rolling_mean,s_4_rolling_mean,s_6_rolling_mean,s_7_rolling_mean,s_8_rolling_mean,s_9_rolling_mean,s_11_rolling_mean,s_12_rolling_mean,s_13_rolling_mean,s_14_rolling_mean,s_15_rolling_mean,s_17_rolling_mean,s_20_rolling_mean,s_21_rolling_mean,s_2_rolling_std,s_3_rolling_std,s_4_rolling_std,s_6_rolling_std,s_7_rolling_std,s_8_rolling_std,s_9_rolling_std,s_11_rolling_std,s_12_rolling_std,s_13_rolling_std,s_14_rolling_std,s_15_rolling_std,s_17_rolling_std,s_20_rolling_std,s_21_rolling_std
-0.0024,0.0004,643.24,1598.93,1424.94,21.61,552.56,2388.16,9159.03,47.69,520.79,2388.1,8224.85,8.4997,396,38.81,23.0799,643.3100000000001,1599.954,1421.1979999999999,21.61,552.5440000000001,2388.116,9153.060000000001,47.739999999999995,520.826,2388.088,8219.692000000001,8.48938,395.0,38.577999999999996,23.14478,0.18560711193161447,4.302618969881186,3.2643406685042744,0.0,0.339234432216475,0.04277849927064189,3.8747128930969454,0.058309518948583966,0.10358571330065267,0.023874672761940427,3.187023689688243,0.01873878331166284,1.2247448713916471,0.14956603892592085,0.04127392639454046
0.0007,-0.0004,643.47,1602.4,1425.75,21.61,552.38,2388.09,9163.03,47.69,520.92,2388.12,8230.84,8.493,395,38.71,23.1791,643.382,1599.7140000000002,1421.8580000000002,21.61,552.568,2388.118,9155.744,47.726,520.878,2388.096,8222.158,8.488620000000001,395.0,38.616,23.1502,0.15610893632187223,4.075896220462655,3.8600155440168558,0.0,0.31767908335492817,0.04086563348141219,5.280452632499284,0.06066300355253511,0.05167204273075977,0.027018512162032278,5.768524074543123,0.01843724491352889,1.2247448713916471,0.15517731793013803,0.04413898503614974
-0.0032,-0.0002,643.19,1599.54,1427.61,21.61,551.93,2388.18,9172.44,47.97,520.97,2388.09,8226.85,8.494,395,38.66,23.1539,643.342,1601.0320000000002,1423.492,21.61,552.4780000000001,2388.132,9159.570000000002,47.773999999999994,520.89,2388.094,8224.176000000001,8.48834,394.8,38.622,23.14208,0.17767948671574724,1.735272312918663,4.2862536089286145,0.0,0.428625710849523,0.048682645776340926,8.82005385495248,0.1252198067400542,0.06595452979107373,0.02701851216219217,5.138538702641228,0.01831878816956635,1.0954451150103968,0.15642889758606354,0.03712993401585971
0.0003,0.0002,642.76,1591.99,1427.79,21.61,552.71,2388.1,9168.79,47.97,520.51,2388.13,8231.67,8.4862,398,38.53,23.1049,643.25,1599.146,1425.746,21.61,552.54,2388.12,9162.578000000001,47.802,520.816,2388.0980000000004,8226.94,8.49438,395.8,38.626,23.13232,0.31929610082124776,4.355080940692357,2.118331890912284,0.0,0.43686382317748856,0.04743416490073532,8.903216834628905,0.15336231610150342,0.1832484652050737,0.03114482299582491,4.570601710769106,0.00544536500167575,1.3038404810405786,0.15306861206658592,0.03964078707622929
-0.0002,0.0001,643.59,1596.45,1420.6,21.61,552.5,2388.15,9175.36,47.9,520.56,2388.09,8231.75,8.4952,394,38.8,23.0097,643.25,1597.862,1425.338,21.61,552.4159999999999,2388.136,9167.73,47.844,520.75,2388.106,8229.192000000001,8.49362,395.6,38.702,23.1055,0.31929610082124776,3.905889143329826,2.9133777647356722,0.0,0.2965299310377874,0.03911521442847512,6.695233379404083,0.14345731072349946,0.20772578077856488,0.01816590210832459,3.151891495347501,0.004874628191100296,1.5165750888103549,0.11476062042352692,0.06631907719521882
0.0004,-0.0004,643.18,1593.87,1420.64,21.61,552.43,2388.15,9169.22,47.88,520.84,2388.1,8230.69,8.5178,396,38.7,23.1532,643.238,1596.85,1424.478,21.61,552.39,2388.134,9169.768,47.882,520.76,2388.1059999999998,8230.36,8.49724,395.6,38.68,23.12016,0.32088938904186737,4.204122976315228,3.6112975507503107,0.0,0.2862691041682323,0.037815340799671755,4.611601674559084,0.11476062042364368,0.2113054660913003,0.01816590210832459,2.0191334771200613,0.012012826478455458,1.5165750888103549,0.09823441352190301,0.06733912681364418
-0.0006,-0.0003,643.64,1596.75,1428.16,21.61,551.91,2388.12,9177.7,47.88,520.63,2388.14,8239.17,8.4865,396,38.46,23.1719,643.272,1595.7199999999998,1424.9599999999998,21.61,552.296,2388.1400000000003,9172.702000000001,47.92,520.702,2388.11,8232.026000000002,8.49594,395.8,38.63,23.11872,0.35842711950916256,2.8948920532519127,3.966843833585574,0.0,0.3584410690773631,0.030822070011245453,3.8581627758511563,0.046368092477695126,0.19562719647353813,0.0234520787860662,4.466976605983573,0.012904960286706622,1.4832396974191766,0.13564659966247386,0.06582356720828976
0.0012,-0.0002,643.4,1602.48,1426.24,21.61,552.48,2388.12,9183.06,47.92,520.03,2388.12,8236.0,8.4865,396,38.74,23.1024,643.3140000000001,1596.308,1424.6860000000001,21.61,552.4060000000001,2388.1279999999997,9174.826000000001,47.910000000000004,520.5139999999999,2388.116,8233.856,8.49444,396.0,38.646,23.108420000000002,0.358719946475808,3.9654154889470368,3.78100251256936,0.0,0.29720363389645954,0.021679483384483535,6.004255158225674,0.03741657386800631,0.2983789536816869,0.02073644133789032,3.608071506827537,0.013603786237715854,1.4142135623731402,0.1444991349454793,0.06290712996175499
0.0022,0.0,643.59,1607.09,1416.6,21.61,552.48,2388.13,9185.97,47.94,520.83,2388.08,8247.28,8.5087,396,38.36,23.1516,643.48,1599.328,1422.4479999999999,21.61,552.3599999999999,2388.1340000000005,9178.261999999999,47.904,520.578,2388.1059999999998,8236.978,8.498940000000001,395.6,38.612,23.117759999999997,0.19118054294171777,5.359628718482341,4.687464133201793,0.0,0.25288337233055647,0.01516575088155813,6.575128896476082,0.026076809621192503,0.32995454232389426,0.02408318914514359,6.68512303539263,0.013914488851606798,0.8944271909999858,0.19110206696943774,0.0656604370989432
-0.0021,0.0,644.08,1607.74,1426.26,21.61,552.35,2388.12,9182.21,48.08,520.81,2388.13,8246.23,8.534,398,38.44,23.1126,643.578,1601.586,1423.5800000000002,21.61,552.33,2388.1279999999997,9179.632,47.94,520.6279999999999,2388.114,8239.874,8.506699999999999,396.4,38.54,23.13834,0.33394610343501,6.162153032827162,4.811403121757165,0.0,0.24072806234688235,0.013038404803250043,6.5327995534346215,0.08246211251247508,0.3451376536979944,0.024083189144558235,6.983854952552639,0.020546167525880926,0.8944271909999858,0.16911534525285218,0.029483690407110175
0.0006,0.0002,643.61,1604.53,1426.18,21.61,551.9,2388.19,9184.89,48.17,521.06,2388.13,8246.71,8.5333,397,38.44,23.0434,643.664,1603.718,1424.688,21.61,552.2239999999999,2388.136,9182.766,47.998000000000005,520.672,2388.12,8243.078,8.509799999999998,396.6,38.488,23.11638,0.25085852586535945,4.42413494369015,4.598273589082783,0.0,0.29602364770627915,0.030495901360617514,3.1951885712020682,0.12214745187690418,0.390025640182974,0.023452078785312393,5.151550251939355,0.023584316822871994,0.8944271909999858,0.14601369798752153,0.0496455637496876
0.0002,-0.0005,643.11,1608.87,1434.28,21.61,551.51,2388.13,9192.8,48.17,520.66,2388.13,8246.16,8.5255,396,38.46,23.0639,643.558,1606.142,1425.912,21.61,552.144,2388.138,9185.786,48.056,520.678,2388.118,8244.475999999999,8.5176,396.6,38.488,23.09478,0.35421744733909666,2.593408953477986,6.2657258159017735,0.0,0.42711825060675906,0.029495762403949754,4.190814957227189,0.12095453691375656,0.38944832776651966,0.021679483373937457,4.75941487981875,0.020151178625620228,0.8944271909999858,0.14601369798752153,0.04241935878848341
-0.0004,-0.0004,643.61,1605.0,1426.94,21.61,552.46,2388.16,9192.88,48.04,520.73,2388.12,8258.32,8.523,396,38.35,23.0294,643.6,1606.646,1426.052,21.61,552.14,2388.1459999999997,9187.749999999998,48.08,520.818,2388.118,8248.939999999999,8.5249,396.6,38.41,23.08018,0.3430743359672775,1.8389480688643154,6.282684139765278,0.0,0.4232611487030029,0.028809720577850872,4.84404273369192,0.09669539802918041,0.15122830422947725,0.021679483373937457,5.2627321799796976,0.01024426668931039,0.8944271909999858,0.05099019513583466,0.0508632676892406
0.0004,0.0004,643.66,1601.47,1426.74,21.61,551.85,2388.13,9199.74,48.22,520.16,2388.19,8255.68,8.5338,396,38.5,23.2379,643.6139999999999,1605.522,1428.08,21.61,552.014,2388.1459999999997,9190.503999999999,48.136,520.684,2388.1400000000003,8250.619999999999,8.52992,396.6,38.438,23.09744,0.3439912789583122,2.9070552110306287,3.4805746652040854,0.0,0.3891400776088882,0.028809720577850872,7.009424370516576,0.07368853370791054,0.32959065520751557,0.028284271234995672,5.90223262826684,0.0052570904502169955,0.8944271909999858,0.05495452665604994,0.08460722782378517
-0.0036,0.0001,643.48,1596.98,1425.66,21.61,552.05,2388.12,9200.05,48.18,520.43,2388.11,8262.35,8.5441,398,38.49,23.0412,643.494,1603.37,1427.96,21.61,551.954,2388.1459999999997,9194.072,48.156,520.608,2388.136,8253.844,8.53194,396.6,38.448,23.08316,0.224788789754891,4.435498844547368,3.5682488702527944,0.0,0.3450072463028593,0.028809720577850872,6.229178919101966,0.06804410334497853,0.3370014836764341,0.0313049516739364,7.1710410679440635,0.008285107120719028,0.8944271909999858,0.059749476985079535,0.08738857476825629
-0.0013,0.0003,643.73,1601.66,1427.73,21.61,551.57,2388.16,9215.59,48.3,520.01,2388.16,8267.9,8.5222,399,38.56,23.0292,643.518,1602.7959999999998,1428.27,21.61,551.888,2388.14,9200.212,48.182,520.3979999999999,2388.1420000000003,8258.081999999999,8.529720000000001,397.0,38.472,23.08032,0.2457030728327325,4.43355726251293,3.439970930118553,0.0,0.38693668732946096,0.01870828692803411,9.292845097520875,0.09444575162506043,0.3110787681602404,0.0327108544566995,8.101994815975083,0.00925942762819409,1.4142135623731402,0.07726577508826625,0.08921539665342132
-0.0051,-0.0,642.14,1581.34,1392.65,21.61,554.79,2388.06,9057.43,47.14,522.26,2388.03,8148.42,8.3915,391,39.13,23.3768,642.14,1581.34,1392.65,21.61,554.79,2388.06,9057.43,47.14,522.26,2388.03,8148.42,8.3915,391.0,39.13,23.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0015,-0.0001,641.75,1575.29,1393.01,21.61,555.09,2388.02,9060.87,47.07,522.67,2387.98,8142.31,8.3902,392,39.19,23.3193,641.9449999999999,1578.315,1392.83,21.61,554.94,2388.04,9059.150000000001,47.105000000000004,522.4649999999999,2388.005,8145.365,8.39085,391.5,39.16,23.34805,0.2757716446627037,4.277996026178661,0.25455844122716675,0.0,0.2121320343559723,0.028284271247436175,2.4324473272814404,0.04949747468306104,0.28991378028650217,0.035355339059455995,4.320422433049252,0.0009192388155428816,0.7071067811865476,0.042426406871191945,0.04065863991822844
0.002,-0.0005,641.9,1588.37,1391.04,21.61,554.56,2387.98,9058.42,47.19,522.54,2388.0,8139.69,8.4149,392,39.01,23.4293,641.93,1581.6666666666667,1392.2333333333333,21.61,554.8133333333334,2388.02,9058.906666666668,47.13333333333333,522.4899999999999,2388.0033333333336,8143.473333333332,8.398866666666667,391.6666666666667,39.11,23.375133333333334,0.19672315572902196,6.54611589672319,1.0490154113898233,0.0,0.26576932353710403,0.03999999999996362,1.770884901209934,0.06027713773341609,0.20952326839759067,0.02516611478434094,4.479758177997167,0.01390047960803216,0.5773502691896216,0.09165151389911678,0.05501893613414796
-0.0027,-0.0004,642.1,1585.82,1402.48,21.61,554.83,2387.94,9060.87,47.13,522.05,2387.98,8136.5,8.417,390,39.07,23.5193,641.9725,1582.705,1394.795,21.61,554.8175,2388.0,9059.397500000001,47.1325,522.38,2387.9975,8141.73,8.4034,391.25,39.1,23.411175,0.18172781845385202,5.734134633926816,5.194436125958862,0.0,0.21715969546248046,0.051639777949385256,1.747672261418923,0.04924428900897967,0.27868739954769284,0.023629078131425986,5.053282761400269,0.014526527458411745,0.9574271077563405,0.07745966692414837,0.0849356373967968
0.0037,-0.0,642.17,1581.64,1398.62,21.61,554.11,2388.01,9059.64,47.27,523.26,2388.03,8138.35,8.3773,391,39.01,23.4225,642.012,1582.492,1395.56,21.61,554.676,2388.002,9059.446,47.160000000000004,522.5559999999999,2388.004,8141.054000000001,8.39818,391.2,39.082,23.41344,0.18047160441464902,4.988694217929096,4.812769472974961,0.0,0.36807607909240303,0.04494441010846023,1.517408975853163,0.07483314773547879,0.4616600480873615,0.025099800796085498,4.629970842240594,0.017161206251309687,0.8366600265340772,0.0782304288624326,0.07373057710339789
0.0004,0.0003,641.74,1582.15,1394.59,21.61,554.83,2387.98,9052.49,47.2,522.1,2387.96,8141.27,8.3935,392,38.96,23.4529,641.932,1582.654,1395.9479999999999,21.61,554.684,2387.986,9058.458,47.172000000000004,522.524,2387.9900000000002,8139.624000000001,8.398579999999999,391.4,39.048,23.42866,0.19740820651629917,4.954970231999293,4.592686577592676,0.0,0.37159117319984897,0.031304951685026686,3.487516308205968,0.07563068160475557,0.49186380228677745,0.026457513110842063,2.308176769659976,0.016989025869660553,0.8944271909999203,0.08843076387773707,0.07211302240233744
-0.0005,0.0002,641.61,1583.91,1396.79,21.61,554.36,2387.96,9058.53,47.16,522.99,2388.0,8138.93,8.3746,391,39.14,23.5112,641.904,1584.378,1396.7040000000002,21.61,554.538,2387.974,9057.99,47.19,522.588,2387.994,8138.948000000001,8.39546,391.2,39.038,23.46704,0.23586012804196074,2.7701570352597598,4.289245854459746,0.0,0.31059620087834766,0.026076809621024478,3.230456624070649,0.05244044240850574,0.5345745972266501,0.026076809620969983,1.7530601815102604,0.020066464561551926,0.8366600265340772,0.06906518659933013,0.04552271960241102
0.0002,-0.0001,641.92,1587.53,1394.05,21.61,554.41,2388.01,9060.14,47.05,522.27,2388.04,8140.46,8.3976,392,38.97,23.3613,641.908,1584.21,1397.306,21.61,554.508,2387.9800000000005,9058.333999999999,47.162,522.534,2388.002,8139.102000000001,8.392,391.2,39.03,23.45344,0.23594490882401103,2.477549192246125,3.4183811958294013,0.0,0.31515075757496613,0.03082207001498744,3.3759931871972144,0.08167006795638374,0.5539223772335056,0.0334664010613725,1.8647975761453195,0.017157068514173465,0.8366600265340772,0.07516648189186652,0.06542383357767857
0.0006,0.0002,641.84,1586.99,1394.23,21.6,554.33,2388.03,9049.92,47.14,523.13,2388.04,8142.5,8.3922,391,38.89,23.4499,641.856,1584.444,1395.656,21.607999999999997,554.408,2387.9980000000005,9056.144,47.164,522.75,2388.014,8140.302000000001,8.38704,391.4,38.994,23.43956,0.21030929603789852,2.7118038277131067,1.988738293491467,0.0044721359549988885,0.2623356628445906,0.02774887385084741,4.636079162395125,0.08080841540334992,0.5279678020486355,0.0343511280744229,1.6945412358513812,0.010362094382897868,0.54772255750517,0.09235799911215259,0.05438941073407349
0.0007,-0.0001,641.9,1583.41,1400.16,21.61,554.89,2387.97,9056.86,47.26,522.64,2388.01,8141.67,8.415,389,39.06,23.457,641.802,1584.798,1395.964,21.607999999999997,554.564,2387.9900000000002,9055.588,47.162,522.626,2388.0099999999998,8140.966,8.394580000000001,391.0,39.004000000000005,23.44646,0.12814054783693235,2.3449776118333396,2.590691027505937,0.0044721359549988885,0.27254357449777,0.029154759474288694,4.263738969495371,0.07758865896508446,0.444443472221194,0.03316624790339101,1.3548542357034057,0.01442331445958375,1.224744871391592,0.09710818709048356,0.05386996380173035
-0.0021,-0.0004,642.06,1577.5,1390.48,21.61,554.9,2388.03,9057.84,47.21,522.97,2387.95,8141.79,8.4285,389,39.0,23.3848,641.866,1583.868,1395.1419999999998,21.607999999999997,554.578,2388.0,9056.658,47.164,522.8,2388.0080000000003,8141.07,8.40158,390.4,39.012,23.43284,0.16425589791529754,3.9975017198244753,3.5935595166908447,0.0044721359549988885,0.29080921580998065,0.033166247903451844,3.951812242502723,0.07893034904268564,0.34655446902341697,0.0370135110466513,1.4031215200416374,0.02083583451652494,1.3416407864998727,0.09418067742377033,0.06008504805689892
0.0016,-0.0002,641.44,1586.47,1402.08,21.6,555.43,2388.0,9059.03,47.23,522.71,2388.0,8136.47,8.3646,391,38.91,23.4495,641.832,1584.38,1396.2,21.606,554.792,2388.0080000000003,9056.758,47.178,522.744,2388.0080000000003,8140.5779999999995,8.39958,390.4,38.966,23.420499999999997,0.23349518196301303,4.164672856299738,4.7822013759355215,0.005477225575051342,0.44375669009033536,0.024899799195671736,4.016817147941201,0.08408329203831119,0.33042397007493385,0.0370135110466513,2.4106575866352804,0.024269981458583965,1.3416407864998727,0.06877499545620708,0.04420616472846288
-0.0001,0.0003,641.59,1585.37,1400.84,21.61,554.47,2387.97,9062.9,47.16,522.5,2387.98,8141.69,8.3705,390,39.19,23.4149,641.766,1583.9479999999999,1397.558,21.606,554.804,2388.0,9057.310000000001,47.2,522.79,2387.996,8140.8240000000005,8.39416,390.0,39.010000000000005,23.43122,0.24855582873856877,3.8568925315595215,4.979058143866179,0.005477225575051342,0.43148580509665435,0.029999999999959448,4.724986772467722,0.049497474683053114,0.2554407954890671,0.03361547262826945,2.457901544001076,0.027617802229721804,0.9999999999999929,0.12186057606954077,0.030695553423906306
0.0019,-0.0003,641.48,1579.72,1399.07,21.6,554.98,2388.02,9052.32,47.35,522.51,2388.01,8146.92,8.3918,392,39.07,23.4627,641.694,1582.4940000000001,1398.5259999999998,21.606,554.934,2387.9980000000005,9057.79,47.242000000000004,522.6659999999999,2387.99,8141.7080000000005,8.394079999999999,390.2,39.046,23.43378,0.27272696969659477,3.793221585934445,4.628431699831033,0.005477225575051342,0.3415113468098662,0.027748873850995927,3.8222375645681694,0.0704982269280529,0.1916507239748216,0.025495097568591776,3.694931663780201,0.027625477371441543,1.3038404810405269,0.102615788258922,0.03308378757034734
0.002,0.0001,642.28,1579.22,1394.18,21.6,554.8,2387.97,9054.15,47.15,522.2,2387.96,8140.48,8.3812,392,39.18,23.4554,641.77,1581.6560000000002,1397.33,21.604,554.9159999999999,2387.998,9057.248,47.21999999999999,522.5780000000001,2387.98,8141.469999999999,8.387319999999999,390.8,39.07,23.433460000000004,0.3773592452821415,3.997590524303205,4.867114134679722,0.005477225575052396,0.34674197899864856,0.027748873850995927,4.163948846947613,0.07999999999999731,0.28490349243217794,0.025495097568792438,3.736087525742043,0.025260779877115478,1.3038404810405269,0.11937336386313238,0.032809647971288346
-0.0022,-0.0001,642.15,1586.81,1396.95,21.6,554.0,2388.0,9052.07,47.14,522.28,2387.96,8135.33,8.3677,391,39.06,23.3728,641.7879999999999,1583.518,1398.6240000000003,21.601999999999997,554.7360000000001,2387.9919999999997,9056.094000000001,47.206,522.4399999999999,2387.982,8140.178,8.37516,391.2,39.082,23.431060000000002,0.3963205773107341,3.7376155500531123,3.1466219982706747,0.004472135955001967,0.5379869886902058,0.021679483388556818,4.721136515712518,0.08792041856133247,0.2028546277511327,0.02280350850277092,4.612057024799728,0.011205489726030388,0.8366600265340667,0.11344602240713328,0.037379579986937465
-0.0001,0.0001,641.68,1586.2,1402.79,21.61,554.54,2388.03,9056.2,47.2,522.77,2388.0,8141.61,8.3667,392,39.06,23.38,641.836,1583.464,1398.766,21.604000000000003,554.558,2387.9979999999996,9055.528,47.2,522.452,2387.982,8141.206,8.375580000000001,391.4,39.112,23.417160000000003,0.3561319980006576,3.6858960918613715,3.350959564065354,0.005477225575051139,0.37285385877045557,0.027748873850995927,4.442574703929262,0.0868907359849145,0.22353970564543096,0.02280350850277092,4.126188313686816,0.01074043760747982,0.8944271909999103,0.06685805860178248,0.04150292760758129
-0.0016,-0.0005,641.71,1579.52,1392.34,21.61,554.82,2387.99,9055.04,47.04,522.14,2388.02,8143.73,8.3917,392,39.22,23.3965,641.86,1582.294,1397.066,21.604000000000003,554.6279999999999,2388.0019999999995,9053.956,47.176,522.38,2387.9900000000002,8141.614,8.37982,391.8,39.118,23.41348,0.33904277016321904,3.854254791785161,4.10663244033352,0.005477225575051139,0.38486361220567794,0.02387467277253826,1.76647388884962,0.11326958991715785,0.25932604959789773,0.028284271247973777,4.2838569070413355,0.012304348824709434,0.44721359549995715,0.07628892449103859,0.04255581041409266
